Номер;Время отк;Время зак.;Бот;Инструмент;Напр.;Состояние;Объём;Текущий;Ожидает;Цена входа;Цена выхода;Прибыль;Стоп Активация;Стоп Цена;Профит Активация;Профит цена;Тип Сигнала на Открытие;Тип Сигнала на Закрытие
1120;27.03.2025 16:48:00;27.03.2025 16:50:00;14 MyNewBot1tab1;UsdSek.txt;Buy;Done;98395,996480;0,000000;0;10,0227;10,0319;905,243168;0;0;0;0;IndexDeviation;IndexQuality
1113;27.03.2025 16:50:00;;13 MyNewBot1tab1;UsdRub.txt;Buy;Done;11806,459403;0,000000;0;84,102;84,102;0;0;0;0;0;IndexDeviation;IndexQuality
1115;27.03.2025 16:47:00;27.03.2025 16:50:00;12 MyNewBot1tab1;UsdPln.txt;Buy;Done;253885,684769;0,000000;0;3,884;3,8854;355,43996;0;0;0;0;IndexDeviation;IndexQuality
1116;27.03.2025 16:47:00;27.03.2025 16:50:00;10 MyNewBot1tab1;UsdMxn.txt;Sell;Done;48446,363498;0,000000;0;20,3561;20,3399;784,83109;0;0;0;0;IndexDeviation;IndexQuality
1119;27.03.2025 16:48:00;27.03.2025 16:50:00;7 MyNewBot1tab1;UsdJpy.txt;Sell;Done;6545,387628;0,000000;0;150,667;150,762;-621,8118;0;0;0;0;IndexDeviation;IndexQuality
1114;27.03.2025 16:47:00;27.03.2025 16:50:00;1 MyNewBot1tab1;UsdChf.txt;Buy;Done;1118272,748207;0,000000;0;0,88219;0,88266;525,588192;0;0;0;0;IndexDeviation;IndexQuality
1106;27.03.2025 16:16:00;;9 MyNewBot1tab1;UsdMdl.txt;Sell;Done;55049,248692;0,000000;0;17,93;17,93;0;0;0;0;0;IndexDeviation;IndexQuality
1109;27.03.2025 16:15:00;;13 MyNewBot1tab1;UsdRub.txt;Sell;Done;11740,483676;0,000000;0;84,0632;84,0632;0;0;0;0;0;IndexDeviation;IndexQuality
1111;27.03.2025 16:12:00;27.03.2025 16:14:00;7 MyNewBot1tab1;UsdJpy.txt;Sell;Done;6547,352484;0,000000;0;150,753;150,817;-419,0306;0;0;0;0;IndexDeviation;IndexQuality
1112;27.03.2025 16:12:00;27.03.2025 16:14:00;3 MyNewBot1tab1;UsdDkk.txt;Sell;Done;142648,023668;0,000000;0;6,91925;6,91917;11,411842;0;0;0;0;IndexDeviation;IndexQuality
1104;27.03.2025 16:14:00;;2 MyNewBot1tab1;UsdCny.txt;Sell;Done;135865,134491;0,000000;0;7,2648;7,2648;0;0;0;0;0;IndexDeviation;IndexQuality
1107;27.03.2025 16:10:00;27.03.2025 16:13:00;17 MyNewBot1tab1;UsdZar.txt;Sell;Done;54021,809908;0,000000;0;18,2685;18,2712;-145,85889;0;0;0;0;IndexDeviation;IndexQuality
1105;27.03.2025 16:10:00;27.03.2025 16:13:00;15 MyNewBot1tab1;UsdSgd.txt;Sell;Done;736745,759598;0,000000;0;1,33972;1,34;-206,288813;0;0;0;0;IndexDeviation;IndexQuality
1108;27.03.2025 16:10:00;27.03.2025 16:13:00;8 MyNewBot1tab1;UsdKzt.txt;Buy;Done;1972,803464;0,000000;0;500,32;500,32;0;0;0;0;0;IndexDeviation;IndexQuality
1110;27.03.2025 16:11:00;27.03.2025 16:13:00;5 MyNewBot1tab1;UsdHuf.txt;Buy;Done;2656,957197;0,000000;0;371,65;371,62;-79,709;0;0;0;0;IndexDeviation;IndexQuality
1097;27.03.2025 16:09:00;;16 MyNewBot1tab1;UsdUah.txt;Buy;Done;23753,198763;0,000000;0;41,5644;41,5644;0;0;0;0;0;IndexDeviation;IndexQuality
1099;27.03.2025 16:07:00;;2 MyNewBot1tab1;UsdCny.txt;Sell;Done;135905,768416;0,000000;0;7,2645;7,2645;0;0;0;0;0;IndexDeviation;IndexQuality
1098;27.03.2025 16:00:00;27.03.2025 16:05:00;13 MyNewBot1tab1;UsdRub.txt;Buy;Done;11819,555305;0,000000;0;84,062;84,0708;104,01209;0;0;0;0;IndexDeviation;IndexQuality
1103;27.03.2025 16:01:00;27.03.2025 16:03:00;10 MyNewBot1tab1;UsdMxn.txt;Sell;Done;48684,293270;0,000000;0;20,2813;20,2888;-365,1322;0;0;0;0;IndexDeviation;IndexQuality
1101;27.03.2025 16:00:00;27.03.2025 16:02:00;17 MyNewBot1tab1;UsdZar.txt;Buy;Done;54111,920644;0,000000;0;18,2451;18,2542;492,41848;0;0;0;0;IndexDeviation;IndexQuality
1102;27.03.2025 16:00:00;27.03.2025 16:02:00;5 MyNewBot1tab1;UsdHuf.txt;Buy;Done;2658,608894;0,000000;0;371,53;371,27;-691,238;0;0;0;0;IndexDeviation;IndexQuality
1100;27.03.2025 15:59:00;27.03.2025 16:01:00;14 MyNewBot1tab1;UsdSek.txt;Buy;Done;98431,482389;0,000000;0;10,03086;10,032;112,21189;0;0;0;0;IndexDeviation;IndexDeviationExit
1095;27.03.2025 15:56:00;27.03.2025 15:58:00;15 MyNewBot1tab1;UsdSgd.txt;Sell;Done;742737,169376;0,000000;0;1,33962;1,33956;44,56423;0;0;0;0;IndexDeviation;IndexQuality
1091;27.03.2025 15:55:00;27.03.2025 15:58:00;13 MyNewBot1tab1;UsdRub.txt;Buy;Done;11911,359480;0,000000;0;84,0871;83,53;-6635,81837;0;0;0;0;IndexDeviation;IndexQuality
1092;27.03.2025 15:56:00;27.03.2025 15:58:00;2 MyNewBot1tab1;UsdCny.txt;Buy;Done;136961,367933;0,000000;0;7,2645;7,2645;0;0;0;0;0;IndexDeviation;IndexQuality
1096;27.03.2025 15:56:00;27.03.2025 15:58:00;0 MyNewBot1tab1;UsdCad.txt;Buy;Done;696260,222080;0,000000;0;1,42941;1,42948;48,738216;0;0;0;0;IndexDeviation;IndexQuality
1093;27.03.2025 15:54:00;27.03.2025 15:57:00;14 MyNewBot1tab1;UsdSek.txt;Sell;Done;99168,330245;0,000000;0;10,033;10,03774;-470,057885;0;0;0;0;IndexDeviation;IndexQuality
1094;27.03.2025 15:55:00;27.03.2025 15:57:00;12 MyNewBot1tab1;UsdPln.txt;Sell;Done;255693,836696;0,000000;0;3,8912;3,8934;-562,52644;0;0;0;0;IndexDeviation;IndexQuality
1090;27.03.2025 15:48:00;27.03.2025 15:50:00;14 MyNewBot1tab1;UsdSek.txt;Buy;Done;99345,191172;0,000000;0;10,02094;10,0228;184,782056;0;0;0;0;IndexDeviation;IndexQuality
1089;27.03.2025 15:48:00;27.03.2025 15:50:00;5 MyNewBot1tab1;UsdHuf.txt;Sell;Done;2681,172235;0,000000;0;371,13;371,28;-402,176;0;0;0;0;IndexDeviation;IndexQuality
1088;27.03.2025 15:47:00;27.03.2025 15:49:00;17 MyNewBot1tab1;UsdZar.txt;Buy;Done;54664,705218;0,000000;0;18,2199;18,2192;-38,26529;0;0;0;0;IndexDeviation;IndexQuality
1087;27.03.2025 15:46:00;27.03.2025 15:49:00;10 MyNewBot1tab1;UsdMxn.txt;Sell;Done;49120,359212;0,000000;0;20,2653;20,26832;-148,34348;0;0;0;0;IndexDeviation;IndexQuality
1086;27.03.2025 15:46:00;27.03.2025 15:48:00;1 MyNewBot1tab1;UsdChf.txt;Buy;Done;1127937,651464;0,000000;0;0,88283;0,88276;-78,955636;0;0;0;0;IndexDeviation;IndexDeviationExit
1082;27.03.2025 15:32:00;27.03.2025 15:34:00;17 MyNewBot1tab1;UsdZar.txt;Buy;Done;54629,251741;0,000000;0;18,21763;18,2112;-351,26609;0;0;0;0;IndexDeviation;IndexQuality
1084;27.03.2025 15:32:00;27.03.2025 15:34:00;12 MyNewBot1tab1;UsdPln.txt;Buy;Done;256077,551908;0,000000;0;3,8863;3,8871;204,86204;0;0;0;0;IndexDeviation;IndexQuality
1085;27.03.2025 15:32:00;27.03.2025 15:34:00;10 MyNewBot1tab1;UsdMxn.txt;Buy;Done;49206,140419;0,000000;0;20,2264;20,237;521,58509;0;0;0;0;IndexDeviation;IndexQuality
1083;27.03.2025 15:32:00;27.03.2025 15:34:00;3 MyNewBot1tab1;UsdDkk.txt;Buy;Done;144006,683787;0,000000;0;6,91075;6,91183;155,527218;0;0;0;0;IndexDeviation;IndexQuality
1078;27.03.2025 15:30:00;27.03.2025 15:33:00;11 MyNewBot1tab1;UsdNok.txt;Buy;Done;94752,424520;0,000000;0;10,5031;10,5002;-274,782031;0;0;0;0;IndexDeviation;IndexQuality
1081;27.03.2025 15:30:00;27.03.2025 15:33:00;1 MyNewBot1tab1;UsdChf.txt;Buy;Done;1127213,426492;0,000000;0;0,88304;0,88295;-101,449208;0;0;0;0;IndexDeviation;IndexQuality
1080;27.03.2025 15:30:00;27.03.2025 15:33:00;0 MyNewBot1tab1;UsdCad.txt;Buy;Done;696646,382682;0,000000;0;1,42887;1,42863;-167,195132;0;0;0;0;IndexDeviation;IndexQuality
1079;27.03.2025 15:30:00;27.03.2025 15:32:00;7 MyNewBot1tab1;UsdJpy.txt;Buy;Done;6598,555828;0,000000;0;150,829;150,868;257,3437;0;0;0;0;IndexDeviation;IndexDeviationExit
1074;26.03.2025 17:31:00;;2 MyNewBot1tab1;UsdCny.txt;Sell;Done;137067,696777;0,000000;0;7,2673;7,2673;0;0;0;0;0;IndexDeviation;IndexQuality
1076;26.03.2025 16:52:00;26.03.2025 16:54:00;15 MyNewBot1tab1;UsdSgd.txt;Buy;Done;743488,974642;0,000000;0;1,33892;1,33889;-22,304669;0;0;0;0;IndexDeviation;IndexQuality
1077;26.03.2025 16:52:00;26.03.2025 16:54:00;10 MyNewBot1tab1;UsdMxn.txt;Buy;Done;49452,044995;0,000000;0;20,129;20,1287;-14,83561;0;0;0;0;IndexDeviation;IndexQuality
1075;26.03.2025 16:50:00;26.03.2025 16:52:00;11 MyNewBot1tab1;UsdNok.txt;Buy;Done;94441,717893;0,000000;0;10,5436;10,5416;-188,883436;0;0;0;0;IndexDeviation;IndexDeviationExit
1073;26.03.2025 16:47:00;26.03.2025 16:50:00;0 MyNewBot1tab1;UsdCad.txt;Buy;Done;698923,069259;0,000000;0;1,42505;1,42457;-335,483073;0;0;0;0;IndexDeviation;IndexQuality
1064;26.03.2025 16:08:00;26.03.2025 16:46:00;16 MyNewBot1tab1;UsdUah.txt;Sell;Done;23862,664150;0,000000;0;41,6949;41,6949;0;0;0;0;0;IndexDeviation;IndexQuality
1072;26.03.2025 16:46:00;;9 MyNewBot1tab1;UsdMdl.txt;Buy;Done;55490,875376;0,000000;0;17,93;17,93;0;0;0;0;0;IndexDeviation;IndexQuality
1071;26.03.2025 16:08:00;26.03.2025 16:14:00;6 MyNewBot1tab1;UsdInr.txt;Buy;Done;11624,757802;0,000000;0;85,589;85,584;-58,12379;0;0;0;0;IndexDeviation;IndexQuality
1066;26.03.2025 16:08:00;26.03.2025 16:12:00;17 MyNewBot1tab1;UsdZar.txt;Buy;Done;54511,313457;0,000000;0;18,2522;18,2505;-92,66923;0;0;0;0;IndexDeviation;IndexQuality
1065;26.03.2025 16:08:00;26.03.2025 16:12:00;15 MyNewBot1tab1;UsdSgd.txt;Buy;Done;743527,553328;0,000000;0;1,33815;1,33834;141,270235;0;0;0;0;IndexDeviation;IndexQuality
1061;26.03.2025 16:07:00;26.03.2025 16:12:00;7 MyNewBot1tab1;UsdJpy.txt;Sell;Done;6614,049029;0,000000;0;150,426;150,383;284,4041;0;0;0;0;IndexDeviation;IndexQuality
1068;26.03.2025 16:08:00;26.03.2025 16:12:00;3 MyNewBot1tab1;UsdDkk.txt;Buy;Done;143916,156497;0,000000;0;6,91341;6,91575;336,763806;0;0;0;0;IndexDeviation;IndexQuality
1070;26.03.2025 16:08:00;26.03.2025 16:12:00;1 MyNewBot1tab1;UsdChf.txt;Buy;Done;1126020,139753;0,000000;0;0,8836;0,88369;101,341813;0;0;0;0;IndexDeviation;IndexQuality
1069;26.03.2025 16:08:00;26.03.2025 16:11:00;14 MyNewBot1tab1;UsdSek.txt;Buy;Done;99049,417171;0,000000;0;10,04648;10,0469;41,600755;0;0;0;0;IndexDeviation;IndexDeviationExit
1063;26.03.2025 16:08:00;26.03.2025 16:11:00;11 MyNewBot1tab1;UsdNok.txt;Buy;Done;94503,466451;0,000000;0;10,52977;10,52894;-78,437877;0;0;0;0;IndexDeviation;IndexDeviationExit
1067;26.03.2025 16:08:00;26.03.2025 16:10:00;0 MyNewBot1tab1;UsdCad.txt;Buy;Done;697619,141281;0,000000;0;1,42619;1,4263;76,738106;0;0;0;0;IndexDeviation;IndexDeviationExit
1062;26.03.2025 16:07:00;26.03.2025 16:09:00;12 MyNewBot1tab1;UsdPln.txt;Sell;Done;257066,813633;0,000000;0;3,8704;3,8702;51,41336;0;0;0;0;IndexDeviation;IndexDeviationExit
1055;26.03.2025 15:32:00;26.03.2025 15:35:00;13 MyNewBot1tab1;UsdRub.txt;Sell;Done;11847,124609;0,000000;0;83,85;84,0302;-2134,85185;0;0;0;0;IndexDeviation;IndexQuality
1057;26.03.2025 15:31:00;26.03.2025 15:34:00;17 MyNewBot1tab1;UsdZar.txt;Buy;Done;54647,277180;0,000000;0;18,2577;18,2649;393,4604;0;0;0;0;IndexDeviation;IndexQuality
1056;26.03.2025 15:31:00;26.03.2025 15:34:00;7 MyNewBot1tab1;UsdJpy.txt;Sell;Done;6641,035550;0,000000;0;150,169;150,179;-66,4104;0;0;0;0;IndexDeviation;IndexQuality
1059;26.03.2025 15:31:00;26.03.2025 15:34:00;3 MyNewBot1tab1;UsdDkk.txt;Sell;Done;144236,622177;0,000000;0;6,91435;6,9152;-122,601129;0;0;0;0;IndexDeviation;IndexQuality
1060;26.03.2025 15:31:00;26.03.2025 15:34:00;1 MyNewBot1tab1;UsdChf.txt;Sell;Done;1128821,195294;0,000000;0;0,88318;0,8834;-248,340663;0;0;0;0;IndexDeviation;IndexQuality
1058;26.03.2025 15:31:00;26.03.2025 15:34:00;0 MyNewBot1tab1;UsdCad.txt;Sell;Done;699176,201025;0,000000;0;1,42638;1,42661;-160,810526;0;0;0;0;IndexDeviation;IndexQuality
1054;25.03.2025 16:10:00;25.03.2025 16:12:00;6 MyNewBot1tab1;UsdInr.txt;Buy;Done;11651,782301;0,000000;0;85,653;85,637;-186,42852;0;0;0;0;IndexDeviation;IndexQuality
1053;25.03.2025 16:10:00;25.03.2025 16:12:00;5 MyNewBot1tab1;UsdHuf.txt;Sell;Done;2715,528132;0,000000;0;367,524;367,62;-260,691;0;0;0;0;IndexDeviation;IndexQuality
1052;25.03.2025 16:08:00;25.03.2025 16:11:00;2 MyNewBot1tab1;UsdCny.txt;Sell;Done;137512,549387;0,000000;0;7,257;7,257;0;0;0;0;0;IndexDeviation;IndexQuality
1051;25.03.2025 16:08:00;25.03.2025 16:10:00;11 MyNewBot1tab1;UsdNok.txt;Buy;Done;95519,322597;0,000000;0;10,44757;10,4446;-283,692388;0;0;0;0;IndexDeviation;IndexDeviationExit
1050;25.03.2025 16:05:00;25.03.2025 16:07:00;7 MyNewBot1tab1;UsdJpy.txt;Sell;Done;6656,451623;0,000000;0;149,926;149,912;93,1903;0;0;0;0;IndexDeviation;IndexQuality
1049;25.03.2025 16:07:00;;2 MyNewBot1tab1;UsdCny.txt;Buy;Done;137470,807631;0,000000;0;7,257;7,257;0;0;0;0;0;IndexDeviation;IndexQuality
1048;25.03.2025 16:01:00;25.03.2025 16:03:00;5 MyNewBot1tab1;UsdHuf.txt;Sell;Done;2715,935679;0,000000;0;367,23;367,272;-114,069;0;0;0;0;IndexDeviation;IndexQuality
1045;25.03.2025 16:00:00;25.03.2025 16:02:00;17 MyNewBot1tab1;UsdZar.txt;Buy;Done;54945,490985;0,000000;0;18,156;18,1607;258,24381;0;0;0;0;IndexDeviation;IndexQuality
1043;25.03.2025 15:59:00;25.03.2025 16:02:00;14 MyNewBot1tab1;UsdSek.txt;Sell;Done;99969,970070;0,000000;0;9,97951;9,97911;39,987988;0;0;0;0;IndexDeviation;IndexQuality
1041;25.03.2025 16:02:00;;9 MyNewBot1tab1;UsdMdl.txt;Buy;Done;55793,642859;0,000000;0;17,88;17,88;0;0;0;0;0;IndexDeviation;IndexQuality
1047;25.03.2025 16:00:00;25.03.2025 16:02:00;6 MyNewBot1tab1;UsdInr.txt;Sell;Done;11644,298421;0,000000;0;85,671;85,671;0;0;0;0;0;IndexDeviation;IndexQuality
1042;25.03.2025 16:02:00;;2 MyNewBot1tab1;UsdCny.txt;Buy;Done;137465,941068;0,000000;0;7,257;7,257;0;0;0;0;0;IndexDeviation;IndexQuality
1046;25.03.2025 16:00:00;25.03.2025 16:02:00;0 MyNewBot1tab1;UsdCad.txt;Sell;Done;698573,103224;0,000000;0;1,42777;1,4276;118,757428;0;0;0;0;IndexDeviation;IndexQuality
1044;25.03.2025 15:59:00;25.03.2025 16:01:00;11 MyNewBot1tab1;UsdNok.txt;Sell;Done;95450,402274;0,000000;0;10,45137;10,451;35,316649;0;0;0;0;IndexDeviation;IndexDeviationExit
1038;25.03.2025 15:58:00;;9 MyNewBot1tab1;UsdMdl.txt;Sell;Done;55696,741945;0,000000;0;17,91;17,91;0;0;0;0;0;IndexDeviation;IndexQuality
1040;25.03.2025 15:35:00;25.03.2025 15:37:00;12 MyNewBot1tab1;UsdPln.txt;Sell;Done;259059,196308;0,000000;0;3,8501;3,8494;181,34144;0;0;0;0;IndexDeviation;IndexQuality
1039;25.03.2025 15:34:00;25.03.2025 15:36:00;0 MyNewBot1tab1;UsdCad.txt;Sell;Done;698412,529926;0,000000;0;1,42827;1,42827;0;0;0;0;0;IndexDeviation;IndexQuality
1037;25.03.2025 15:31:00;25.03.2025 15:33:00;7 MyNewBot1tab1;UsdJpy.txt;Buy;Done;6647,519547;0,000000;0;150,04;150,022;-119,6554;0;0;0;0;IndexDeviation;IndexQuality
1035;25.03.2025 15:28:00;25.03.2025 15:32:00;16 MyNewBot1tab1;UsdUah.txt;Sell;Done;23949,976357;0,000000;0;41,6446;41,6446;0;0;0;0;0;IndexDeviation;IndexQuality
1036;25.03.2025 15:29:00;25.03.2025 15:32:00;15 MyNewBot1tab1;UsdSgd.txt;Buy;Done;746737,332391;0,000000;0;1,33573;1,33577;29,869493;0;0;0;0;IndexDeviation;IndexQuality
1034;25.03.2025 15:28:00;25.03.2025 15:30:00;11 MyNewBot1tab1;UsdNok.txt;Buy;Done;95378,946876;0,000000;0;10,457;10,45817;111,593368;0;0;0;0;IndexDeviation;IndexDeviationExit
1031;25.03.2025 15:10:00;25.03.2025 15:15:00;13 MyNewBot1tab1;UsdRub.txt;Sell;Done;11846,688737;0,000000;0;83,9468;83,9497;-34,3554;0;0;0;0;IndexDeviation;IndexQuality
1033;25.03.2025 15:12:00;25.03.2025 15:14:00;10 MyNewBot1tab1;UsdMxn.txt;Buy;Done;49837,324424;0,000000;0;20,011;20,015;199,3493;0;0;0;0;IndexDeviation;IndexQuality
1032;25.03.2025 15:12:00;25.03.2025 15:14:00;5 MyNewBot1tab1;UsdHuf.txt;Buy;Done;2716,708506;0,000000;0;367,12;367,13;27,167;0;0;0;0;IndexDeviation;IndexQuality
1030;24.03.2025 18:05:00;;13 MyNewBot1tab1;UsdRub.txt;Buy;Done;11921,846557;0,000000;0;83,8741;83,8741;0;0;0;0;0;IndexDeviation;TimeFilter
1029;24.03.2025 18:00:00;24.03.2025 18:02:00;11 MyNewBot1tab1;UsdNok.txt;Buy;Done;94804,528181;0,000000;0;10,516;10,5206;436,10083;0;0;0;0;IndexDeviation;TimeFilter
1027;24.03.2025 18:00:00;24.03.2025 18:02:00;7 MyNewBot1tab1;UsdJpy.txt;Buy;Done;6625,757094;0,000000;0;150,468;150,462;-39,7545;0;0;0;0;IndexDeviation;TimeFilter
1028;24.03.2025 18:00:00;24.03.2025 18:02:00;5 MyNewBot1tab1;UsdHuf.txt;Buy;Done;2702,679512;0,000000;0;368,87;368,77;-270,268;0;0;0;0;IndexDeviation;TimeFilter
1026;24.03.2025 18:00:00;24.03.2025 18:02:00;0 MyNewBot1tab1;UsdCad.txt;Buy;Done;696851,418110;0,000000;0;1,43066;1,43081;104,527713;0;0;0;0;IndexDeviation;TimeFilter
1023;24.03.2025 17:59:00;;9 MyNewBot1tab1;UsdMdl.txt;Buy;Done;55725,936494;0,000000;0;17,9;17,9;0;0;0;0;0;IndexDeviation;IndexQuality
1025;24.03.2025 17:53:00;24.03.2025 17:55:00;10 MyNewBot1tab1;UsdMxn.txt;Buy;Done;49550,528828;0,000000;0;20,13088;20,1193;-573,79512;0;0;0;0;IndexDeviation;IndexQuality
1024;24.03.2025 17:51:00;24.03.2025 17:53:00;17 MyNewBot1tab1;UsdZar.txt;Buy;Done;54937,778862;0,000000;0;18,1568;18,1576;43,95022;0;0;0;0;IndexDeviation;IndexDeviationExit
1019;24.03.2025 17:50:00;;9 MyNewBot1tab1;UsdMdl.txt;Sell;Done;55716,126302;0,000000;0;17,91;17,91;0;0;0;0;0;IndexDeviation;IndexQuality
1021;24.03.2025 17:46:00;24.03.2025 17:48:00;14 MyNewBot1tab1;UsdSek.txt;Sell;Done;98536,172813;0,000000;0;10,1285;10,13157;-302,506051;0;0;0;0;IndexDeviation;IndexQuality
1022;24.03.2025 17:46:00;24.03.2025 17:48:00;6 MyNewBot1tab1;UsdInr.txt;Sell;Done;11667,104983;0,000000;0;85,528;85,542;-163,33947;0;0;0;0;IndexDeviation;IndexQuality
1020;24.03.2025 17:45:00;24.03.2025 17:47:00;17 MyNewBot1tab1;UsdZar.txt;Sell;Done;54941,545606;0,000000;0;18,16199;18,1696;-418,10516;0;0;0;0;IndexDeviation;IndexQuality
1018;24.03.2025 17:44:00;24.03.2025 17:47:00;0 MyNewBot1tab1;UsdCad.txt;Buy;Done;697766,465335;0,000000;0;1,43016;1,43088;502,391855;0;0;0;0;IndexDeviation;IndexQuality
1012;24.03.2025 17:43:00;;2 MyNewBot1tab1;UsdCny.txt;Buy;Done;137521,389549;0,000000;0;7,2526;7,2526;0;0;0;0;0;IndexDeviation;IndexQuality
1013;24.03.2025 17:00:00;24.03.2025 17:05:00;13 MyNewBot1tab1;UsdRub.txt;Sell;Done;11820,750330;0,000000;0;84,1819;84,1745;87,47355;0;0;0;0;IndexDeviation;IndexQuality
1017;24.03.2025 17:01:00;24.03.2025 17:03:00;0 MyNewBot1tab1;UsdCad.txt;Sell;Done;696003,984482;0,000000;0;1,43302;1,43274;194,881116;0;0;0;0;IndexDeviation;IndexQuality
1015;24.03.2025 16:59:00;24.03.2025 17:02:00;11 MyNewBot1tab1;UsdNok.txt;Sell;Done;94751,066826;0,000000;0;10,5264;10,5244;189,502134;0;0;0;0;IndexDeviation;IndexQuality
1016;24.03.2025 17:00:00;24.03.2025 17:02:00;6 MyNewBot1tab1;UsdInr.txt;Sell;Done;11661,124386;0,000000;0;85,523;85,529;-69,96675;0;0;0;0;IndexDeviation;IndexQuality
1014;24.03.2025 16:59:00;24.03.2025 17:01:00;7 MyNewBot1tab1;UsdJpy.txt;Sell;Done;6638,629059;0,000000;0;150,244;150,231;86,3022;0;0;0;0;IndexDeviation;IndexDeviationExit
999;24.03.2025 16:46:00;24.03.2025 16:53:00;2 MyNewBot1tab1;UsdCny.txt;Sell;Done;136124,791629;0,000000;0;7,2526;7,2526;0;0;0;0;0;IndexDeviation;IndexDeviationExit
1002;24.03.2025 16:45:00;24.03.2025 16:50:00;13 MyNewBot1tab1;UsdRub.txt;Sell;Done;11700,704747;0,000000;0;84,2009;84,1495;601,41622;0;0;0;0;IndexDeviation;IndexQuality
1005;24.03.2025 16:46:00;24.03.2025 16:48:00;17 MyNewBot1tab1;UsdZar.txt;Sell;Done;54431,904274;0,000000;0;18,1375;18,1272;560,64861;0;0;0;0;IndexDeviation;IndexQuality
998;24.03.2025 16:45:00;24.03.2025 16:48:00;15 MyNewBot1tab1;UsdSgd.txt;Buy;Done;738413,361083;0,000000;0;1,33559;1,33815;1890,338204;0;0;0;0;IndexDeviation;IndexQuality
1003;24.03.2025 16:45:00;24.03.2025 16:48:00;14 MyNewBot1tab1;UsdSek.txt;Buy;Done;97587,893945;0,000000;0;10,11443;10,1351;2017,141768;0;0;0;0;IndexDeviation;IndexQuality
1004;24.03.2025 16:46:00;24.03.2025 16:48:00;11 MyNewBot1tab1;UsdNok.txt;Sell;Done;93872,650353;0,000000;0;10,517;10,5142;262,843421;0;0;0;0;IndexDeviation;IndexQuality
1011;24.03.2025 16:46:00;24.03.2025 16:48:00;10 MyNewBot1tab1;UsdMxn.txt;Sell;Done;49076,571394;0,000000;0;20,1167;20,102;721,4256;0;0;0;0;IndexDeviation;IndexQuality
1001;24.03.2025 16:45:00;24.03.2025 16:48:00;7 MyNewBot1tab1;UsdJpy.txt;Buy;Done;6591,611843;0,000000;0;149,788;149,99;1331,5056;0;0;0;0;IndexDeviation;IndexQuality
1010;24.03.2025 16:46:00;24.03.2025 16:48:00;6 MyNewBot1tab1;UsdInr.txt;Sell;Done;11544,049576;0,000000;0;85,532;85,533;-11,54405;0;0;0;0;IndexDeviation;IndexQuality
1007;24.03.2025 16:46:00;24.03.2025 16:48:00;5 MyNewBot1tab1;UsdHuf.txt;Sell;Done;2680,437293;0,000000;0;368,36;368,23;348,457;0;0;0;0;IndexDeviation;IndexQuality
1008;24.03.2025 16:46:00;24.03.2025 16:48:00;3 MyNewBot1tab1;UsdDkk.txt;Sell;Done;143055,049993;0,000000;0;6,90135;6,89795;486,38717;0;0;0;0;IndexDeviation;IndexQuality
